state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
MN,75,area_code_376,yes,no,26,145.5348687,105,44.31551156,162.1581479,143,44.61898563,254.3148172,85,6.750311551,6.848062355,9,3.451683474,2,yes
KS,27,area_code_331,yes,yes,17,188.6829508,141,10.70608096,184.4230321,132,24.51756663,190.0603659,113,37.60433033,6.49112036,6,8.768849114,3,no
NM,67,area_code_925,yes,yes,22,69.18951547,106,43.99680599,215.9061802,144,23.54421243,113.7509131,147,34.03117058,9.902222859,15,2.119115418,2,yes
HI,81,area_code_465,yes,yes,10,51.04686091,145,31.71088645,245.9929626,144,6.602546762,115.6375575,65,17.70647304,19.79440543,12,3.848396452,5,yes
KS,56,area_code_327,no,yes,20,217.6085834,125,10.71997209,148.7018207,58,27.40893362,59.81326327,137,18.30196062,17.88694857,6,7.85462925,3,no
DE,92,area_code_750,yes,yes,43,210.4548792,97,24.23938349,211.511736,102,29.93763747,126.3610566,127,47.52526024,7.231041798,1,0.789011987,7,no
AR,93,area_code_535,no,no,4,152.6972025,91,12.23871321,87.65273827,126,30.14783919,236.1509198,139,49.44520073,9.034532199,16,6.893028802,0,no
SC,21,area_code_498,yes,no,22,172.411019,76,36.515655,283.1620251,127,36.81640262,61.8794393,121,26.30457065,13.72013418,15,8.2557784,7,no
AR,47,area_code_310,yes,no,40,153.8607501,123,39.14906605,145.7647016,109,12.98668257,104.8238206,63,41.11032855,1.325881933,2,9.356544469,0,no
MO,80,area_code_490,yes,no,24,56.00126121,101,9.760843412,232.3803555,95,16.35004104,226.5581246,80,38.15086441,16.58291952,17,8.824818085,0,yes
AZ,59,area_code_598,yes,yes,40,133.8429016,91,27.77629337,55.08527047,103,41.48287094,245.6628907,115,18.37929693,17.71616309,3,3.53414911,6,no
NY,84,area_code_639,no,no,9,94.27056385,81,41.65812752,101.2967857,123,47.62267776,163.8296025,117,7.635321973,17.28680635,3,6.070459343,0,yes
AZ,6,area_code_662,yes,no,21,74.60604728,75,47.12733687,171.7706361,144,11.11697363,224.5185846,114,11.41503157,8.126033351,5,1.234288185,8,no
NE,19,area_code_590,yes,yes,18,289.1801085,74,28.108304,269.5631169,86,27.39422995,146.9880422,104,42.72323527,9.77799064,17,2.949765034,7,no
NH,57,area_code_541,no,yes,0,199.8399313,124,47.76256506,181.8137875,72,14.63793137,89.97831126,133,37.9046219,1.235378116,17,1.395112598,0,no
NY,69,area_code_360,no,no,6,232.1640711,72,29.10600367,282.4676206,76,7.703292576,149.5373734,127,34.895068,8.588511613,6,3.494279256,1,no
WY,3,area_code_872,yes,no,3,128.8409358,147,22.73857226,170.9492241,119,19.64765022,194.9919551,89,10.87919743,9.748109625,1,8.814278528,1,no
ME,1,area_code_449,no,yes,0,148.2867824,106,43.16914078,172.6122742,139,11.46594313,287.0133205,74,33.79688094,18.23251157,7,3.798084977,1,no
MA,58,area_code_451,no,no,14,109.2309985,101,27.18422197,79.93669713,115,36.9469883,67.18773802,74,39.74685492,17.9857658,15,5.838031979,5,yes
CA,38,area_code_619,no,no,39,74.24141774,136,26.23561298,250.664061,110,29.01764362,176.8485235,52,43.72707874,19.35584422,7,4.617118057,3,no
LA,15,area_code_419,yes,no,11,94.75790936,142,27.06406202,111.7413531,126,11.47255119,132.2299446,118,5.595407564,17.81699472,19,4.859706981,7,no
NV,34,area_code_237,yes,no,21,249.3785113,80,43.10532508,274.9031223,100,5.415871478,177.0779236,75,35.80137958,1.155813479,11,9.710934492,0,no
TN,61,area_code_649,yes,yes,21,219.3864513,113,42.43736938,277.7060551,99,41.36706721,55.99386184,89,5.859394502,13.18775619,14,3.313467449,9,no
MI,35,area_code_722,no,yes,49,186.732219,120,23.15839966,285.827528,68,12.92874828,128.2563387,87,36.80927805,2.296515979,13,6.45958246,3,yes
MA,64,area_code_467,yes,yes,46,168.7724682,82,19.99849369,180.0576223,50,32.2797489,254.9670369,87,33.60296141,6.179291441,9,4.490595361,9,yes
CO,25,area_code_319,no,no,16,280.6085709,134,27.13676108,219.2734462,89,20.16148609,188.4854335,117,11.67565383,11.98784496,9,1.08088872,4,yes
AL,24,area_code_436,yes,no,28,68.18373694,51,30.77476294,244.62897,81,31.34686722,162.6456232,56,39.47547881,14.31166255,16,5.1486429,8,yes
CA,12,area_code_322,yes,no,45,120.1502033,67,15.72517448,82.75365466,71,19.20441321,121.3812679,143,8.075642819,13.43800849,12,8.226761626,4,yes
SD,18,area_code_747,no,no,13,137.4844634,96,40.72797881,200.2392987,142,8.912280231,124.5106307,79,42.18794482,1.932108981,10,1.438153202,2,yes
ID,15,area_code_867,yes,no,49,245.6064531,82,26.89172446,58.57447533,115,15.03275039,145.7753584,68,16.78681602,2.968473522,6,1.16112255,3,no
MT,80,area_code_459,no,yes,19,298.128655,147,20.03204968,174.3915208,89,13.46263549,258.8926775,84,35.9983338,3.443149446,18,1.959499444,9,no
VA,27,area_code_428,no,no,49,110.1676287,133,9.806944683,88.71067041,87,24.26087086,291.8033017,82,46.56602035,2.736873159,2,7.761801058,6,yes
ND,72,area_code_562,yes,no,47,268.5768335,84,15.74803222,95.73073149,97,34.62277025,159.6638453,82,20.29221611,4.386454042,9,7.377956149,0,no
WI,60,area_code_660,no,yes,32,257.6556901,100,47.71765273,141.2618917,104,16.87127337,148.3382097,127,27.63023351,14.08126803,19,5.867668805,5,no
IN,46,area_code_903,yes,no,42,106.1643494,67,18.72948591,158.1092917,124,5.543147089,261.637694,87,25.84031153,16.78590777,6,4.948150839,7,no
MT,89,area_code_481,yes,yes,14,149.833145,137,12.59866802,205.7931061,130,28.35218139,156.7263302,59,12.09251071,8.767463911,2,8.93909524,0,no
VT,17,area_code_935,no,yes,11,152.4182173,121,25.73027562,68.60710461,104,32.25917702,188.0045431,106,31.56404047,14.16284862,15,7.783629326,7,no
NE,93,area_code_689,yes,yes,39,294.5551671,79,18.81894845,175.9229403,100,48.32917223,107.7354161,77,38.43508633,4.800308964,17,8.213451387,6,yes
FL,53,area_code_716,no,yes,19,95.22297534,93,6.582166262,95.65628256,109,31.52618614,235.8756339,127,46.2593673,19.49232288,16,8.225991863,0,yes
MT,8,area_code_268,yes,yes,29,249.7894928,102,19.54153478,193.4937938,57,26.20276517,182.9970796,149,43.28611707,7.649952934,8,6.60581297,8,yes
WA,79,area_code_316,yes,no,37,133.5481785,59,29.48488808,209.3511531,135,30.80307317,252.2586376,87,27.95087209,17.07147122,10,4.851138931,2,yes
MI,27,area_code_477,yes,yes,2,232.7175864,136,29.82705674,189.1773141,117,46.75552834,245.1831825,65,37.35577195,18.96196108,10,8.71443865,1,yes
WA,46,area_code_218,yes,yes,27,155.0027511,101,21.04515145,234.5738776,124,42.27701655,103.7511921,70,41.0352536,17.42956529,18,9.297070467,6,yes
NJ,50,area_code_289,yes,no,25,194.5899408,98,25.12862403,133.9023111,121,19.534043,228.9088876,141,27.20699212,2.274285379,10,0.726157411,2,no
TX,71,area_code_866,no,no,29,258.1529433,60,48.44830632,241.2766479,58,15.67644636,250.013602,146,10.19424023,13.35583599,9,0.989771296,0,yes
WV,3,area_code_469,no,yes,12,251.0413912,115,21.98068148,158.1917704,139,16.81851256,136.5268102,55,24.70688437,3.281723425,19,9.608061321,9,no
KY,93,area_code_877,no,no,12,266.6057959,107,16.6202066,171.0461246,51,27.69894679,93.15227823,90,42.91151172,1.10759701,1,3.133025832,2,no
MT,64,area_code_248,no,no,1,64.90433134,139,15.95601698,212.0255318,129,38.48222531,50.65803889,64,31.84886324,1.983885435,4,8.797009677,5,yes
OK,44,area_code_775,no,yes,36,223.0126383,85,25.59940757,54.589596,144,27.64486432,162.7259133,52,37.60062697,18.40683473,3,4.19355363,2,yes
AL,53,area_code_751,no,yes,48,84.99684418,82,39.17840669,213.4985554,119,8.050837812,138.1081829,92,13.337061,18.26080677,10,1.631450547,4,yes
DE,24,area_code_958,yes,no,37,153.954642,96,14.26946829,204.6462873,134,37.56113152,188.7274585,96,48.39519957,5.290663368,12,1.264210402,8,no
WI,60,area_code_587,yes,yes,1,187.1471038,62,36.91832572,127.4617792,139,41.26865579,97.01027315,148,23.18362383,11.39416308,18,1.986825041,6,yes
OH,3,area_code_869,no,yes,35,150.6848712,89,5.951742051,71.44857122,108,18.02740393,264.9163869,63,34.41359852,19.14553698,6,2.873985351,1,yes
IA,20,area_code_473,no,no,25,179.902919,138,23.85198401,72.73386248,68,34.88565827,114.4388039,115,5.849251457,10.43741646,2,5.140924362,0,yes
WA,46,area_code_880,yes,yes,10,299.1315772,117,39.91392793,280.8059367,77,24.19663555,106.6074013,78,10.7293668,8.477978583,10,7.164230055,6,no
MI,15,area_code_792,yes,yes,7,83.80432843,91,20.24298301,222.3198303,121,45.01037101,170.1785141,53,40.19154214,10.18172519,2,9.870786477,3,yes
IN,25,area_code_259,yes,yes,43,218.8640113,68,30.36816957,81.77565344,63,43.03515012,174.7127559,75,48.55862505,16.01409947,9,4.694314061,6,yes
MT,94,area_code_450,no,yes,39,149.0002416,131,14.22406548,139.1807923,73,28.64443992,103.7713072,61,19.40249098,10.06827502,10,5.422756952,5,no
NV,78,area_code_387,no,yes,42,83.25244973,143,38.3897926,198.1207485,93,36.11774956,117.9651817,51,6.673133072,15.88227594,2,5.457249163,6,no
MN,71,area_code_387,no,no,21,89.68419084,68,7.352559647,258.8929263,105,44.75073655,92.42630979,66,21.23899709,9.202251467,8,5.624626377,3,no
IN,17,area_code_991,yes,no,19,287.3182766,107,43.36441902,60.91523218,139,27.30726545,229.6150446,84,5.786065863,5.788107753,17,5.418536242,2,yes
MS,84,area_code_325,yes,yes,7,269.9003742,72,13.91883739,109.1582829,144,19.09628332,242.5222578,59,13.65678915,7.202981867,17,0.583360173,4,yes
AK,9,area_code_622,no,no,28,276.7604901,103,44.34791143,272.4372476,100,38.91497621,165.5821244,135,38.86124068,2.478645828,4,0.51638581,2,no
VT,38,area_code_621,no,yes,39,297.883194,129,20.86381586,52.29138755,81,14.90298147,228.5217557,92,47.16897791,10.45024174,18,1.427830022,2,yes
MT,48,area_code_882,yes,yes,25,102.0788475,114,37.52076085,100.3497757,99,22.48390166,233.983848,70,8.935208797,3.814107573,12,1.464787733,3,no
IN,60,area_code_372,yes,yes,29,138.8598343,61,19.3651384,289.756044,90,43.95772567,84.56888192,64,30.10553505,16.41939312,17,7.196520635,7,no
CT,63,area_code_501,yes,yes,16,217.3047575,73,45.76602521,203.3504616,115,37.59900531,291.5445062,84,16.42463808,8.991220909,9,2.446702309,1,no
AZ,86,area_code_282,yes,yes,19,170.950635,83,10.69867065,115.4178417,74,23.17149524,255.2579868,134,11.25766066,15.53504416,19,8.999783995,3,no
WA,2,area_code_764,no,no,15,154.5973833,102,13.03339052,66.7477736,110,14.66350261,101.1208653,134,14.85411035,19.13474812,14,9.321760131,2,no
MN,88,area_code_587,yes,no,45,139.4528123,57,27.18635563,57.04783511,115,21.01857759,96.54125894,134,30.99933804,17.14008104,14,9.77098671,6,yes
VA,72,area_code_926,yes,yes,42,198.445158,67,8.687229757,111.1862699,91,17.78468672,81.41528639,109,7.931052565,19.07780992,17,9.421272396,1,yes
TX,11,area_code_945,yes,no,6,193.8983572,106,13.81910831,270.3714549,114,12.92401796,84.59464064,93,24.53983683,11.79079401,2,3.082939058,0,yes
WA,64,area_code_223,no,yes,15,90.36445852,54,47.4694872,153.9784136,85,38.44998111,237.0404498,145,11.08525329,4.141164246,8,5.342880025,9,yes
VT,77,area_code_725,no,no,44,167.9349594,75,48.94203475,230.0833423,125,16.34314491,167.4135642,54,17.27046736,18.77252313,5,2.166822217,0,no
LA,81,area_code_889,yes,yes,46,188.3679441,79,21.93166982,279.5712588,58,25.43753616,245.7335432,122,13.58394484,17.50158342,7,8.158991724,5,yes
PA,72,area_code_513,yes,no,47,192.5717347,103,46.54787095,152.0101154,85,22.36367511,236.5637236,67,44.73389749,17.42384683,16,8.940101199,2,no
OH,21,area_code_824,yes,yes,26,102.5267982,62,29.51711041,97.81934276,141,49.19348204,201.1531784,70,36.86050989,14.17221412,16,8.587243973,6,no
IA,18,area_code_271,no,yes,22,235.5678481,132,17.13841096,179.2794827,87,22.59915099,221.5916516,121,44.08081605,12.87340898,17,4.616986013,7,yes
MO,94,area_code_387,no,no,23,56.29977371,78,36.60794245,277.0209218,82,8.599211726,54.58893109,147,22.25582755,1.279753945,7,7.707401905,4,yes
OR,64,area_code_534,no,no,8,138.7079639,52,34.6505813,251.0936035,91,9.042158866,127.9444117,123,19.10360142,15.21302731,8,1.427002111,4,no
NV,82,area_code_785,yes,yes,34,245.0531621,139,49.51063936,66.45746084,110,31.58391746,209.4555448,100,22.12642377,2.739167232,8,0.882325321,1,yes
GA,95,area_code_212,no,no,19,190.9732303,107,16.92712793,223.1432,95,31.97135983,52.33623837,90,5.834668808,5.935267786,11,7.655745936,7,yes
RI,38,area_code_987,yes,yes,36,115.2906081,125,35.24267762,192.9743806,135,23.84415457,58.24423592,73,37.61169238,11.47831561,15,4.540875106,9,yes
KY,32,area_code_221,yes,no,41,223.7382798,51,7.341068976,276.8657941,138,24.43296615,262.9719956,73,20.73976056,9.582919113,18,9.957718015,0,yes
RI,11,area_code_643,yes,no,16,191.847736,124,10.11407174,80.62035421,110,7.426966228,221.0062154,145,19.09957116,1.299713406,6,1.423915051,9,no
MI,45,area_code_321,no,yes,46,249.0609024,77,5.176326873,183.5090283,67,28.24459297,116.3424333,146,31.91634794,16.65571611,12,8.628462975,8,no
MT,89,area_code_730,yes,no,30,233.7562965,131,49.97573065,269.8656734,119,27.71327639,221.99071,87,24.63124603,17.6972182,15,5.059839123,0,yes
UT,33,area_code_138,no,no,7,202.5269805,126,41.10231637,152.5059467,131,11.72971934,248.1141673,93,49.13795157,13.95558593,6,8.357926857,0,no
MO,41,area_code_596,no,yes,14,172.0444188,135,40.40253566,170.4987294,129,9.672772375,126.6985708,106,21.03138693,11.28028931,18,8.262709181,0,no
KY,8,area_code_879,yes,no,30,83.29553142,125,27.93767339,67.61516942,64,10.56076208,59.00934437,108,32.6253129,19.25401894,9,9.201924013,6,yes
IL,11,area_code_332,yes,yes,29,115.3332545,51,18.50301873,119.5359101,97,9.546271092,283.1947812,83,19.02429953,3.279167947,8,3.329575107,3,yes
MD,86,area_code_629,no,yes,45,154.7748682,56,11.8068928,131.1266623,121,32.4368688,136.2949596,124,49.57677411,15.02029102,14,9.523093858,6,no
MO,51,area_code_248,yes,yes,19,199.8248218,75,17.81036325,286.2806122,62,13.84171936,76.62044082,144,25.02999656,3.438851645,19,1.940836123,4,no
AR,88,area_code_496,no,yes,38,178.4269638,139,21.91870499,120.6668401,92,16.31435685,172.9642178,131,33.53579649,8.25505118,19,1.278703387,6,no
GA,41,area_code_760,yes,yes,11,122.0461315,137,39.03395436,165.2171838,109,12.81074649,242.1169489,72,10.70247519,12.12420567,8,4.600347415,9,yes
AZ,17,area_code_737,no,no,48,51.61608945,125,29.2847805,217.8261059,106,48.1025887,105.4118287,135,37.98608967,15.00466612,2,8.369068202,6,no
SD,76,area_code_401,no,yes,16,174.0598055,65,8.486763195,90.5458431,120,43.45778584,117.3725125,92,17.1144526,1.070605905,4,4.997500741,3,no
VT,46,area_code_459,no,yes,41,121.4064971,72,5.811305403,171.6105968,66,15.37226768,110.6787467,131,25.18759638,5.951359841,6,8.378223437,1,yes
LA,32,area_code_337,no,no,29,233.6520752,89,9.604948079,234.6347599,99,19.74048323,297.9182632,89,44.7409878,11.22580744,3,7.432024655,7,no
WA,79,area_code_746,yes,no,28,55.98656632,109,23.47244212,266.7138033,81,14.4451779,99.35093343,96,48.67486317,11.1245999,3,2.489569668,1,yes
OK,80,area_code_762,yes,no,18,196.2069528,122,46.99368127,206.5648187,71,27.13441818,193.8800542,90,24.10574458,13.11490226,19,9.514375437,8,yes
WA,54,area_code_335,no,yes,45,285.3685594,81,33.68311165,217.2633788,104,5.882473961,281.3161604,96,42.56612006,6.773218036,11,1.077421102,4,no
MI,86,area_code_835,no,yes,10,93.60231678,64,41.08216549,81.57086815,106,35.2115604,86.72414222,69,7.400704755,11.27005577,10,9.033657222,8,yes
ND,92,area_code_302,yes,yes,33,167.9123727,62,25.98685675,286.4441243,62,28.54211674,292.7135495,126,43.14083134,4.605948771,12,3.392212765,8,yes
WA,20,area_code_355,yes,no,49,72.85549795,54,21.27497374,83.14351937,96,45.43875177,286.8693086,114,33.3279645,4.550572074,14,5.25140679,7,no
DE,33,area_code_697,yes,yes,6,206.4204781,124,9.878016772,243.6682343,136,12.39767079,271.1429968,117,26.99177758,11.95471531,18,4.512342791,7,yes
SC,74,area_code_761,yes,no,43,187.6329201,123,44.416986,116.2040804,111,41.18491607,103.6391303,73,45.04836673,14.02397912,9,2.132428291,3,no
WI,40,area_code_334,yes,yes,33,151.8413811,101,40.24220131,283.3982859,103,40.63824565,208.513764,149,43.04017501,3.287599367,15,3.902395231,3,yes
UT,32,area_code_444,yes,no,19,180.3442554,126,12.56531439,229.9898848,78,10.72315351,240.2228682,85,18.36252932,3.333008136,3,2.332877145,1,yes
ME,97,area_code_633,no,yes,49,274.1436646,90,28.05172537,238.4534282,71,22.93516509,296.506982,94,40.61697721,11.74075114,11,2.436921517,3,no
TN,2,area_code_959,yes,yes,37,99.07357558,102,26.93186636,104.7647933,114,12.65686885,95.10595552,51,9.477092015,6.131819293,10,2.277039942,3,no
SD,97,area_code_896,yes,yes,23,55.64112793,99,33.12911987,160.7599942,78,16.46242252,241.5064749,77,42.0243771,8.455582943,18,5.145665113,5,no
OR,33,area_code_880,no,no,9,265.4162212,64,47.57841023,204.4532986,97,16.84607787,134.7002925,75,35.39550281,8.614220505,4,8.080347991,2,yes
CO,77,area_code_565,yes,no,31,194.2792706,56,31.08971488,242.4934046,54,30.03063773,93.90661639,72,8.953984892,4.392504326,13,5.905215321,1,no
MT,30,area_code_869,yes,yes,14,272.6646139,89,29.30977701,75.98984398,84,23.51349193,155.3442353,128,35.73860781,1.024978035,6,8.985462591,7,yes
ND,33,area_code_640,yes,yes,36,199.2363059,77,7.264531982,290.5913291,123,47.64797618,248.458978,85,31.12336745,17.20988439,13,6.547172641,1,no
VT,77,area_code_312,yes,yes,19,252.5402725,81,7.830836421,272.5551676,132,10.68665639,166.2124509,140,31.75475455,14.58503741,5,7.048731099,7,yes
CO,26,area_code_562,yes,no,2,157.4183408,148,13.43060561,117.5871476,120,48.81614607,184.3807751,55,18.08887708,14.1202326,14,6.842268682,6,no
OR,22,area_code_535,no,yes,36,237.4649828,64,6.461184726,255.6900608,95,15.37873881,298.7898526,84,16.992374,11.38359762,13,4.769862335,2,yes
